;FTSE UK Dividend+ Index;MSCI EM Emerging Markets High Dividend Yield Gross Total Return USD Index;FTSE 100 Total Return Index GBP;MSCI Daily TR Gross EM USD;MSCI United Kingdom High Dividend Yield Gross Total Return USD Index;MSCI UK Gross Total Return USD Index;MSCI Japan High Dividend Yield Gross Total Return USD;MSCI Daily TR Gross Europe Ex UK USD;MSCI USA Hdy Gross Total Return USD Index;MSCI Daily TR Gross USA USD;MSCI World HIGH DIVIDEND YIELD Gross Total Return Total Return USD Index;MSCI Daily TR Gross USA USD;MSCI World HIGH DIVIDEND YIELD Gross Total Return Total Return USD Index;MSCI Daily TR Gross World USD;S&P Europe 350 Dividends Aristocrats Total Return Index;S&P Europe 350 Gross Total Return Index;S&P/JPX Dividend Aristocrats Total Return Index;S&P 500 Dividend Aristocrats Total Return Index;S&P 500 Total Return Index;Topix Total Return Index JPY;S&P South Africa Dividend Aristocrats Index ZAR Gross TR;FTSE/JSE Africa All Share Index;FTSE/JSE Dividend+ Index Total Return Index
2006/06/16 00:00;3297,49;4013,91;3097,96;1128,541;1971,99;5843,392;1664,77;5728,502;1280,93;3939,62;971,97;3939,62;971,97;3809,75;152,439;1587,87;#N/A;715,04;1909,52;1784,71;#N/A;#N/A;#N/A
2006/06/15 00:00;3303,22;3901,64;3110,05;1099,845;1972,5;5866,581;1615,72;5764,678;1285,14;3953,88;975;3953,88;975;3806,65;153,427;1597,87;#N/A;717,51;1916,56;1728,04;#N/A;19698,94;#N/A
2006/06/14 00:00;3228,63;3854,8;3047,8;1075,013;1945,18;5738,187;1608,01;5619,449;1264,91;3868,64;958,2;3868,64;958,2;3728,52;150,627;1563,03;#N/A;704,13;1876,67;1704,96;#N/A;18753,72;#N/A
2006/06/13 00:00;3206,17;3812,23;3054,73;1062,173;1925,56;5717,791;1590,7;5578,673;1263,08;3848,59;956,37;3848,59;956,37;3707,68;150,183;1561,14;#N/A;702,98;1866,92;1695,85;#N/A;18380,06;#N/A
2006/06/12 00:00;3276,25;3943,32;3110,76;1109,546;1963,03;5840,041;1660,52;5724,779;1277,98;3888,8;974,21;3888,8;974,21;3783,61;152,852;1594,91;#N/A;708,21;1885,81;1757;#N/A;19140,06;#N/A
2006/06/09 00:00;3302,54;4002,94;3129,76;1127,058;1977,33;5876,97;1663,8;5817,41;1287,25;3941,77;982,81;3941,77;982,81;3826,04;153,875;1607,02;#N/A;714,92;1910,01;1742,8;#N/A;19324,72;#N/A
2006/06/08 00:00;3249,39;3956,97;3078,7;1112,992;1945,1;5765,616;1643,17;5722,508;1293,52;3958,37;974,21;3958,37;974,21;3802,82;150,684;1580,81;#N/A;715,52;1918,59;1723,66;#N/A;18414,69;#N/A
2006/06/07 00:00;3307,75;4111,19;3158,03;1159,093;1989,34;5966,279;1716,94;5957,21;1287,46;3954,56;992,96;3954,56;992,96;3868,32;154,035;1622,2;#N/A;713,44;1915,77;1783,34;#N/A;19690,8;#N/A
2006/06/06 00:00;3287,15;4202,87;3131,01;1187,146;1968,59;5934,006;1752,39;5945,828;1292,51;3979,68;991,96;3979,68;991,96;3890,15;144,951;1610,23;#N/A;714,28;1927,13;1822,6;#N/A;20007,75;#N/A
2006/06/05 00:00;3346,95;4256,44;3182;1211,869;2007;6090,086;1801,24;6137,102;1292,95;3986,4;1007,4;3986,4;1007,4;3949,7;147,363;1641,88;#N/A;715,31;1929,23;1854,72;#N/A;20856,42;#N/A
2006/06/02 00:00;3371,87;4316,5;3183,38;1223,776;2024,04;6124,56;1821,71;6168,179;1312,58;4059,4;1015,48;4059,4;1015,48;3998,97;148,04;1651,44;#N/A;727,57;1964,11;1867,73;#N/A;20874,86;#N/A
2006/06/01 00:00;3344,78;4250,96;3175,13;1199,452;1996,82;6046,081;1781,81;6100,321;1307,49;4050,78;1006,82;4050,78;1006,82;3966,35;147,333;1648,24;#N/A;728,39;1960,28;1842,67;#N/A;20358,25;#N/A
2006/05/31 00:00;3342,03;4223,14;3160,84;1197,914;1991,3;6029,86;1775,47;6089,619;1294,21;4000,22;1000;4000,22;1000;3936,96;147,099;1642,71;#N/A;719,54;1936,41;1837,3;#N/A;20565,46;#N/A
2006/05/30 00:00;3306,31;4249,55;3120,08;1207,902;1969,16;6003,367;1806,96;6046,928;1284,28;3966,61;995,45;3966,61;995,45;3928,11;145,429;1625,59;#N/A;713,99;1920,09;1875,46;#N/A;20473,97;#N/A
2006/05/29 00:00;#N/A;4345,25;#N/A;1233,746;1994,11;6063,806;1793,78;6122,756;1302,68;4029,62;1005,42;4029,62;1005,42;3971,91;148,89;1661,98;#N/A;#N/A;#N/A;1879,43;#N/A;20829,18;#N/A
2006/05/26 00:00;3379,51;4315,75;3196,8;1227,108;1989,98;6051,247;1788,04;6108,556;1302,68;4029,62;1004,34;4029,62;1004,34;3965,06;148,744;1663;#N/A;724,91;1950,87;1876,66;#N/A;20696,16;#N/A
2006/05/25 00:00;3312,69;4231,8;3134,25;1197,222;1973,75;5981,982;1762,76;6013,071;1296,26;4006,76;994,23;4006,76;994,23;3927,02;145,757;1633,98;#N/A;721,72;1939,52;1842,78;#N/A;20026,38;#N/A
2006/05/24 00:00;3275,33;4216,38;3084,22;1193,358;1947,42;5876,326;1777,7;5943,339;1283,21;3960,85;982,51;3960,85;982,51;3887,74;144,14;1613,28;#N/A;717,2;1917,48;1867,54;#N/A;20014,29;#N/A
2006/05/23 00:00;3330,51;4289,25;3134,33;1216,402;1985,33;6020,606;1769,38;6060,162;1282,27;3954,75;992,69;3954,75;992,69;3910,2;146,23;1634,89;#N/A;714,8;1914,38;1836,44;#N/A;20394,58;#N/A
2006/05/22 00:00;3242,48;4228,88;3053,75;1195,298;1945,26;5856,966;1782,87;5894,313;1286,89;3972,78;980,99;3972,78;980,99;3892,09;142,396;1596,08;#N/A;716,56;1922,72;1879;#N/A;19641,52;#N/A
2006/05/19 00:00;3307,68;4414,33;3122,55;1253,42;1974,18;5960,651;1809,62;6009,732;1287,66;3989,27;991,28;3989,27;991,28;3931,88;146,257;1637,29;#N/A;718,53;1930,27;1905,4;#N/A;20199,75;#N/A
2006/05/18 00:00;3304,76;4436,48;3130,4;1261,715;2000,04;6033,647;1824,15;6041,683;1283,79;3973,19;994,08;3973,19;994,08;3941;146,665;1637,23;#N/A;715,26;1922,32;1897,87;#N/A;20373,33;#N/A
2006/05/17 00:00;3332,55;4556,2;3132,56;1300,468;1987,96;6026,735;1868,56;6060,273;1291,7;4000,3;998,15;4000,3;998,15;3973,27;147,619;1642,45;#N/A;718,7;1935,18;1926,92;#N/A;20652,61;#N/A
2006/05/16 00:00;3403,54;4558,67;3223,78;1302,106;2034,32;6202,176;1850,1;6277,817;1315,53;4067,97;1022,5;4067,97;1022,5;4044,82;150,998;1688,12;#N/A;730,3;1967,79;1912,85;#N/A;20812,95;#N/A
2006/05/15 00:00;3395,95;4572,36;3221,08;1306,195;2016,95;6182,827;1876,5;6256,144;1314,08;4075,48;1020,05;4075,48;1020,05;4053,78;150,173;1684,69;#N/A;731,38;1971,45;1955,69;#N/A;20974,14;#N/A
2006/05/12 00:00;3435,38;4777,16;3260,14;1364,399;2027,6;6282,847;1873,53;6375,418;1306,58;4065,85;1027,51;4065,85;1027,51;4081,27;151,949;1706,3;#N/A;727,77;1966,27;1963,1;#N/A;21781,46;#N/A
2006/05/11 00:00;3508,17;4878,11;3331,78;1390,053;2056,53;6383,239;1885,95;6474,967;1321,39;4112,87;1041,13;4112,87;1041,13;4134,06;154,537;1741,76;#N/A;734,78;1988,56;1989,98;#N/A;22094,12;#N/A
2006/05/10 00:00;3523,95;4913,15;3354,59;1399,525;2062,64;6375,233;1895,75;6494,269;1333,58;4165,07;1045,71;4165,07;1045,71;4167,26;155,299;1747,89;#N/A;741,34;2013,99;2005,98;#N/A;22024,03;#N/A
2006/05/09 00:00;3515,86;4909,65;3360,56;1402,11;2065,75;6392,756;1906,46;6501,876;1336,25;4170,72;1047,61;4170,72;1047,61;4175,82;155,943;1755,68;#N/A;742,58;2016,6;2032,08;#N/A;21913,55;#N/A
2006/05/08 00:00;3514,53;4915,63;3339,34;1402,464;2054,71;6331,187;1909,46;6456,396;1335,59;4169,58;1042,71;4169,58;1042,71;4163,35;155,903;1747,28;#N/A;742,82;2015,84;2040,82;#N/A;21756,9;#N/A
2006/05/05 00:00;3508,79;4851,77;3352,91;1384,519;2050,1;6358,894;1868,02;6449,706;1339,1;4171,52;1044,57;4171,52;1044,57;4154,95;156,107;1746,49;#N/A;739,74;2017,34;#N/A;#N/A;21822,24;#N/A
2006/05/04 00:00;3472,56;4816,19;3322,72;1375,064;2024,54;6267,792;1848,36;6360,353;1326,17;4127,72;1032,16;4127,72;1032,16;4106,99;154,136;1728,65;#N/A;733,54;1996,74;#N/A;#N/A;21525,35;#N/A
2006/05/03 00:00;3465,6;4795,62;3307,93;1367,872;2011,74;6211,681;1846,97;6279,891;1322,28;4112,75;1025,64;4112,75;1025,64;4086,64;153,252;1719,4;#N/A;732,77;1989,97;#N/A;#N/A;21362,71;#N/A
2006/05/02 00:00;3492,39;4778,08;3346,3;1362,323;2030,29;6277,279;1853,83;6344,782;1327,52;4127,96;1031,11;4127,96;1031,11;4109,06;153,793;1734,13;#N/A;732,86;1997,75;2020,07;#N/A;21394,18;#N/A
2006/05/01 00:00;#N/A;4731,67;#N/A;1343,272;2003,74;6196,069;1839;6291,04;1318,98;4104,91;1023,1;4104,91;1023,1;4077,9;#N/A;#N/A;#N/A;729,42;1985,55;1996,8;#N/A;#N/A;#N/A
2006/04/28 00:00;3470,02;4714,77;3313,89;1337,8;1988,21;6148,039;1804,97;6274,628;1325,79;4122,2;1022,8;4122,2;1022,8;4072,43;152,188;1715,57;#N/A;731,55;1993,79;1995,95;#N/A;21135,51;#N/A
2006/04/27 00:00;3487,48;4695,69;3334,18;1334,388;1973,11;6138,386;1823,95;6275,422;1313,14;4119,29;1018,04;4119,29;1018,04;4075,35;152,436;1722,1;#N/A;728,74;1992,39;2010,99;#N/A;#N/A;#N/A
2006/04/26 00:00;3505,77;4722,35;3358,56;1342,832;1969,72;6127,145;1806,83;6257,35;1302,13;4102,84;1012,51;4102,84;1012,51;4059,51;152,756;1730,83;#N/A;725,8;1985,29;2003,92;#N/A;21353,95;#N/A
2006/04/25 00:00;3487,66;4675,49;3347,19;1329,327;1960,56;6106,172;1801,2;6214,952;1297,35;4091,46;1007;4091,46;1007;4043,53;152,687;1725,98;#N/A;721,66;1979,51;1999,78;#N/A;21030,74;#N/A
2006/04/24 00:00;3480,08;4687,44;3353,84;1336,09;1948,9;6097,245;1788,41;6196,912;1301,36;4110,28;1006,55;4110,28;1006,55;4046,46;153,147;1727,72;#N/A;725,21;1989,2;1989,33;#N/A;21046,62;#N/A
2006/04/21 00:00;3487,07;4707,24;3372,55;1340,273;1964,19;6129,648;1799,43;6202,068;1302,71;4118,62;1008,11;4118,62;1008,11;4059,06;153,787;1736,47;#N/A;725,48;1993,99;2042,41;#N/A;21029,02;#N/A
2006/04/20 00:00;3466,91;4701,61;3344,32;1333,919;1954,32;6062,816;1784,49;6149,185;1299,77;4120,9;1001,29;4120,9;1001,29;4040,4;153,248;1724,91;#N/A;725,16;1994,23;2032,48;#N/A;20985,48;#N/A
2006/04/19 00:00;3451,39;4692,71;3348,92;1331,38;1962,46;6107,802;1772,75;6114,27;1296,23;4116,06;1000,54;4116,06;1000,54;4038,59;153,232;1719,3;#N/A;724,33;1991,84;2031,86;#N/A;21100,61;#N/A
2006/04/18 00:00;3428,08;4636,87;3321,66;1314,715;1931,3;6017,842;1771,1;6015,57;1295,02;4107,59;991,77;4107,59;991,77;4009,81;151,187;1699,59;#N/A;722,56;1988,18;2025,37;#N/A;20946,9;#N/A
2006/04/17 00:00;#N/A;4572,34;#N/A;1296,556;1936,09;5989,423;1749,08;6026,848;1274,27;4038,45;983,99;4038,45;983,99;3966,48;#N/A;#N/A;#N/A;710,66;1954,25;1998,98;#N/A;#N/A;#N/A
2006/04/14 00:00;#N/A;4536,45;#N/A;1284,901;1912,94;5917,811;1756,23;5929,795;1277,42;4050,34;977,32;4050,34;977,32;3953,59;#N/A;#N/A;#N/A;#N/A;#N/A;2028,07;#N/A;#N/A;#N/A
2006/04/13 00:00;3443,91;4511,63;3313,46;1276,266;1912,94;5917,811;1760,07;5929,795;1277,42;4050,34;977,41;4050,34;977,41;3953,36;151,716;1700,8;#N/A;712;1960,01;2027,72;#N/A;20666,97;#N/A
2006/04/12 00:00;3431,34;4499,45;3297,78;1276,339;1904,47;5886,917;1760,18;5927,034;1278,05;4046,84;976,8;4046,84;976,8;3948,75;151,184;1694,41;#N/A;712,09;1958,49;2026,7;#N/A;20722,88;#N/A
2006/04/11 00:00;3453,86;4500,13;3306,29;1282,324;1906,25;5888,369;1777,68;5954,55;1277,19;4042,71;978,64;4042,71;978,64;3959,25;156,945;1696,75;#N/A;710,87;1956,12;2058,44;#N/A;20865,34;#N/A
2006/04/10 00:00;3505,43;4517,24;3334,04;1287,191;1929,43;5927,089;1784,35;6018,876;1284,52;4073,39;985,51;4073,39;985,51;3988,3;152,85;1715,55;#N/A;715,25;1971,03;2066,76;#N/A;20725,8;#N/A
2006/04/07 00:00;3521,44;4530,09;3311,58;1292,211;1923,21;5883,501;1793,85;6003,049;1282,56;4070,74;982,86;4070,74;982,86;3985,29;152,45;1706,61;#N/A;714,47;1969,3;2074,18;#N/A;20599,91;#N/A
2006/04/06 00:00;3545,41;4550,73;3322,32;1296,951;1946,01;5934,781;1790,51;6098,154;1295,24;4111,72;992,88;4111,72;992,88;4021,49;153,237;1713,84;#N/A;721,29;1989,87;2064,82;#N/A;20631,27;#N/A
2006/04/05 00:00;3547,12;4503,43;3321,46;1288,43;1942,51;5925,486;1768,05;6108,806;1300,55;4118,86;994,09;4118,86;994,09;4013,91;152,987;1710,04;#N/A;723,44;1993,21;2030,37;#N/A;20685,33;#N/A
2006/04/04 00:00;3549,03;4484,78;3298,19;1282,602;1941,27;5906,291;1773,79;6077,721;1297,88;4100,83;989,84;4100,83;989,84;3996,59;153,087;1703,87;#N/A;719,96;1984,47;2034,57;#N/A;20647,6;#N/A
2006/04/03 00:00;3543,05;4448,82;3308,96;1271,195;1925,85;5865,176;1765,65;6035,314;1289,68;4076,13;983,96;4076,13;983,96;3974,91;153,228;1712,67;#N/A;716,99;1971,93;2040,37;#N/A;20711,75;#N/A
2006/03/31 00:00;3533,47;4387,16;3276,16;1248,69;1915,19;5803,713;1749,74;5985,484;1285,54;4068,57;977,81;4068,57;977,81;3950,38;152,876;1698,89;#N/A;714,95;1967,38;2009,57;#N/A;20351,74;#N/A
2006/03/30 00:00;3551,99;4372,94;3303,99;1242,309;1939,94;5889,009;1761,54;6026,631;1289,44;4083,39;984,76;4083,39;984,76;3973,01;153,767;1710,42;#N/A;717,22;1975,6;2007,77;#N/A;20677,96;#N/A
2006/03/29 00:00;3535,43;4306,07;3273,22;1223,99;1911,01;5799,207;1746,42;5897,532;1293,24;4091,13;976;4091,13;976;3941,44;153,343;1695,2;#N/A;720,82;1979,51;1990,16;#N/A;20327,64;#N/A
2006/03/28 00:00;3536,91;4297,55;3259,19;1222,441;1927,16;5826,388;1761,01;5922,791;1287,25;4058,55;976,72;4058,55;976,72;3930,5;153,476;1691,81;#N/A;717,86;1964,47;1968,23;#N/A;20200,15;#N/A
2006/03/27 00:00;3562,34;4341,57;3279,23;1232,729;1938,68;5855,408;1757,19;5918,729;1297,88;4083,66;981,03;4083,66;981,03;3943,03;154,741;1701,52;#N/A;723,99;1977,19;1959,26;#N/A;20438,48;#N/A
2006/03/24 00:00;3591,95;4316,51;3314,42;1226,552;1950,98;5892,559;1738,77;5956,985;1301,17;4088,64;985,57;4088,64;985,57;3947,75;155,734;1715,03;#N/A;725,45;1979,24;1954,05;#N/A;20320,49;#N/A
2006/03/23 00:00;3573;4304,88;3289,05;1224,067;1943,71;5828,448;1729,18;5922,139;1300,42;4082,82;981,03;4082,82;981,03;3931,87;155,257;1706,84;#N/A;725;1977,29;1943,35;#N/A;20159,77;#N/A
2006/03/22 00:00;3569,42;4285,8;3298,6;1220,721;1959,37;5885,509;1752,93;5978,763;1305,88;4091,77;987,6;4091,77;987,6;3952,84;155,588;1708,02;#N/A;727,32;1982,4;1950,59;#N/A;19991,48;#N/A
2006/03/21 00:00;3587,41;4307,21;3284,48;1229,94;1955,03;5859,428;1750,46;5962,056;1295,38;4068,25;982,94;4068,25;982,94;3937,08;154,537;1701,69;#N/A;722,96;1970,5;#N/A;#N/A;#N/A;#N/A
2006/03/20 00:00;3572,31;4357,24;3284,74;1242,917;1957,91;5886,822;1761,9;5999,873;1301,16;4093,56;987,9;4093,56;987,9;3960,34;154,257;1700,29;#N/A;726,06;1982,4;1952,75;#N/A;20138,47;#N/A
2006/03/17 00:00;3590,2;4343,53;3288,95;1239,302;1958,23;5889,469;1738,98;5977,563;1303,74;4099,9;988,47;4099,9;988,47;3955,7;154,225;1696,38;#N/A;725,75;1985,69;1924,72;#N/A;19820,67;#N/A
2006/03/16 00:00;3576,89;4332,92;3285,58;1233,265;1952,32;5890,382;1700,19;5958,663;1303,39;4092,57;988,2;4092,57;988,2;3943,43;153,628;1695,99;#N/A;723;1982,76;1902,84;#N/A;19631,96;#N/A
2006/03/15 00:00;3538,58;4314,13;3270,12;1225,545;1930,72;5828,654;1711,35;5897,706;1299,02;4086,78;981,82;4086,78;981,82;3931,24;153,104;1695,49;#N/A;721,09;1979,21;1927,96;#N/A;19692,84;#N/A
2006/03/14 00:00;3532,95;4253,1;3259,3;1209,195;1931,5;5811,591;1701,4;5874,982;1295,17;4068,63;978,37;4068,63;978,37;3915,75;153,098;1692,44;#N/A;719,12;1970,66;1926,8;#N/A;19289,68;#N/A
2006/03/13 00:00;3511,19;4236,97;3260,53;1206,946;1916,44;5759,198;1686,46;5819,978;1286,08;4025,97;970,37;4025,97;970,37;3878,64;153,317;1688,75;#N/A;712,8;1950,39;1937,06;#N/A;18945,27;#N/A
2006/03/10 00:00;3484,33;4203,94;3235,9;1191,263;1899,53;5697,339;1668,44;5753,905;1281,5;4017;962,99;4017;962,99;3851,48;152,258;1676,33;#N/A;711,2;1945,93;1905,38;#N/A;18753,05;#N/A
2006/03/09 00:00;3454,49;4184,41;3207,43;1187,321;1898,92;5687,6;1686,37;5720,736;1271,85;3989,3;958,82;3989,3;958,82;3837,32;151,658;1662,91;#N/A;704,95;1931,73;1898,14;#N/A;18818,92;#N/A
2006/03/08 00:00;3430,31;4166,28;3183,91;1186,503;1885,92;5638,465;1655,77;5676,313;1277,09;4010,01;957,06;4010,01;957,06;3827,36;150,579;1650,68;#N/A;706,21;1941,17;1857,16;#N/A;18540,6;#N/A
2006/03/07 00:00;3475,75;4207,44;3196,68;1200,496;1897,69;5661,304;1667,68;5695,819;1273,17;4002,73;957,77;4002,73;957,77;3833,68;151,541;1660,83;#N/A;704,76;1936,68;1871,37;#N/A;18626,23;#N/A
2006/03/06 00:00;3497,81;4326,34;3218,76;1237,753;1923,67;5747,751;1680,3;5784,979;1270,9;4011,53;965,46;4011,53;965,46;3863,48;152,212;1668,85;#N/A;704,09;1940,2;1881,31;#N/A;19369,85;#N/A
2006/03/03 00:00;3464,57;4345,42;3197,4;1242,046;1902,09;5710,821;1680,02;5758,121;1276,86;4039,84;965,31;4039,84;965,31;3872,17;152,079;1659,66;#N/A;707,28;1953,74;1865,69;#N/A;19299,56;#N/A
2006/03/02 00:00;3473,29;4378,59;3183,37;1253,115;1899,83;5667,666;1694,34;5759,556;1276,97;4045,73;963,85;4045,73;963,85;3879,05;152,248;1660,32;#N/A;708,53;1956,6;1887,99;#N/A;19391,13;#N/A
2006/03/01 00:00;3500,46;4342,1;3189,42;1245,725;1917,77;5702,294;1696,34;5783,009;1281,15;4051,27;967,76;4051,27;967,76;3885,12;153,108;1675,04;#N/A;710,32;1959,77;1891,88;#N/A;#N/A;#N/A
2006/02/28 00:00;3488,71;4313,44;3157,3;1237,596;1914,68;5641,919;1718,33;5726,944;1274,68;4017,04;962,14;4017,04;962,14;3863,68;151,498;1660,81;#N/A;706,81;1943,19;1920,59;#N/A;19085,35;#N/A
2006/02/27 00:00;3524,67;4342,96;3203,26;1250,577;1925,36;5683,524;1706,56;5781,253;1287,88;4059;969,03;4059;969,03;3891,94;153,385;1684,81;#N/A;713,29;1963,58;1916,42;#N/A;19657,52;#N/A
2006/02/24 00:00;3508,81;4326,21;3194,88;1243,626;1920,05;5683,748;1675,18;5765,81;1285,31;4042,87;966,9;4042,87;966,9;3873,91;152,93;1679,5;#N/A;708,68;1956,14;1905,91;#N/A;19486,12;#N/A
2006/02/23 00:00;3496,72;4319,84;3181,56;1241,721;1903,79;5682,726;1668,87;5778,361;1281,93;4036,32;966,1;4036,32;966,1;3869,32;151,259;1674,85;#N/A;709,1;1953,37;1897,51;#N/A;19660,2;#N/A
2006/02/22 00:00;3506,47;4306,31;3201,37;1232,515;1892,55;5680,593;1622,3;5765,177;1286,03;4049,1;965,62;4049,1;965,62;3859,67;151,013;1677,92;#N/A;710,81;1960,26;1861,3;#N/A;19684,45;#N/A
2006/02/21 00:00;3488,9;4329,23;3190,14;1237,949;1880,91;5670,219;1620,27;5735,348;1274,12;4019,08;959,58;4019,08;959,58;3841,35;149,965;1667,75;#N/A;704,83;1945,45;1864,89;#N/A;19518,46;#N/A
2006/02/20 00:00;3483,82;4356,98;3193,03;1242,279;1876,45;5682,328;1592,61;5735,011;1277,73;4032,12;960,66;4032,12;960,66;3840,45;148,513;1662,83;#N/A;#N/A;#N/A;1818,1;#N/A;19388,64;#N/A
2006/02/17 00:00;3487,4;4330,91;3183,88;1231,479;1874,81;5654,214;1606,68;5709,772;1277,73;4032,12;957,53;4032,12;957,53;3838,66;148,331;1659,57;#N/A;706,69;1951,83;1856,52;#N/A;19389,32;#N/A
2006/02/16 00:00;3468,36;4273,3;3174,46;1215,5;1873,54;5622,599;1634,49;5677,162;1274,75;4039,15;954,04;4039,15;954,04;3842,45;148,558;1654,01;#N/A;707,92;1955,06;1886,66;#N/A;18665,13;#N/A
2006/02/15 00:00;3455,21;4233,53;3154,08;1205,379;1871,32;5614,744;1628,37;5644,259;1266,73;4008,84;950,21;4008,84;950,21;3820,71;148,361;1644,21;#N/A;704,3;1940,69;1878,44;#N/A;18734,36;#N/A
2006/02/14 00:00;3456,68;4197,71;3152,46;1204,871;1859,8;5564,675;1635,69;5641,932;1260,75;3993,81;946,65;3993,81;946,65;3813,46;147,759;1643,67;#N/A;701,88;1933,46;1891,03;#N/A;18750,43;#N/A
2006/02/13 00:00;3465,93;4191,75;3153,13;1202,822;1870,35;5611,102;1614,66;5655,692;1250,25;3954,55;945,04;3954,55;945,04;3791;148,231;1646,42;#N/A;693,01;1914,02;1871,11;#N/A;18970,15;#N/A
2006/02/10 00:00;3454,73;4247,22;3137,13;1219,386;1861,73;5591,542;1647,44;5627,511;1252,79;3970,08;943,84;3970,08;943,84;3805,85;148,448;1636,85;#N/A;694,29;1920;1919,91;#N/A;19395,08;#N/A
2006/02/09 00:00;3452,32;4228,23;3161,42;1215,678;1858,96;5616,797;1650,45;5676,842;1250,27;3960,07;945,39;3960,07;945,39;3813,44;148,456;1643,87;#N/A;692,1;1915,1;1945,4;#N/A;19469,59;#N/A
2006/02/08 00:00;3424,55;4202,22;3115,89;1203,385;1840,57;5542,851;1641,15;5615,835;1248,07;3966,7;938,08;3966,7;938,08;3797,97;146,658;1625,08;#N/A;690,91;1917,84;1932,84;#N/A;19201,3;#N/A
2006/02/07 00:00;3416,3;4285,78;3123,41;1222,714;1835,74;5549,083;1687,66;5623,574;1237,66;3932,52;936,46;3932,52;936,46;3799,44;146,483;1627,69;#N/A;684,84;1900,58;1981,49;#N/A;19633,83;#N/A
2006/02/06 00:00;3424,36;4335,54;3137,31;1232,518;1844,76;5606,64;1672,37;5641,938;1246,13;3965,35;941,91;3965,35;941,91;3823,64;147,107;1631,78;#N/A;688,54;1916,04;1980,14;#N/A;19769,18;#N/A
2006/02/03 00:00;3414,25;4250,83;3130,22;1213,376;1846,91;5624,573;1657,91;5638,005;1243,56;3961,57;941,25;3961,57;941,25;3818,52;148,029;1631,16;#N/A;688,42;1914,5;1975,12;#N/A;19505,99;#N/A
2006/02/02 00:00;3407,43;4288,1;3123,67;1231,031;1861,04;5672,946;1682,87;5672,239;1250,18;3982,61;947,72;3982,61;947,72;3843,1;147,713;1630,75;#N/A;692,23;1924,67;1978,66;#N/A;20076,7;#N/A
2006/02/01 00:00;3407,09;4324,85;3153,21;1242,506;1873,83;5727,477;1679,43;5732,348;1260,85;4018,6;956,89;4018,6;956,89;3872,21;148,341;1646,32;#N/A;695,82;1941,75;1959,26;#N/A;20040,95;#N/A
2006/01/31 00:00;3379,58;4301,48;3130,73;1238,782;1847,92;5678,62;1709,71;5698,305;1258,65;4012,97;952,01;4012,97;952,01;3867,81;146,578;1630,36;#N/A;694,09;1937,93;1978,38;#N/A;19745,16;#N/A
2006/01/30 00:00;3378,95;4277,94;3141,37;1229,978;1839,67;5669,229;1695,58;5660,824;1264,25;4026,02;950,43;4026,02;950,43;3863,12;146,315;1628,89;#N/A;695,2;1945,66;1970,87;#N/A;19589,94;#N/A
2006/01/27 00:00;3377,85;4268,77;3145,18;1231,604;1856,12;5691,749;1691,11;5687,021;1264,08;4020,88;952,79;4020,88;952,79;3863,13;147,159;1629,33;#N/A;697,25;1943,34;1954,73;#N/A;19718,47;#N/A
2006/01/26 00:00;3350,06;4242,36;3110,26;1220,442;1856,32;5671,04;1671,68;5676,303;1255,04;3990,88;948,09;3990,88;948,09;3832,37;145,36;1609,32;#N/A;693,58;1928,17;1900,34;#N/A;19414,12;#N/A
2006/01/25 00:00;3346,36;4238,42;3100,36;1216,423;1846,96;5653,876;1653,82;5612,43;1246,01;3962,12;941,02;3962,12;941,02;3801,94;145,462;1594,41;#N/A;688,95;1914,28;1871,58;#N/A;19262,4;#N/A
2006/01/24 00:00;3306,64;4197,98;3061,92;1203,616;1825,11;5575,599;1664,49;5569,011;1244,65;3971,12;934,53;3971,12;934,53;3795,86;144,046;1576,75;#N/A;688,46;1917,54;1864,61;#N/A;19016,93;#N/A
2006/01/23 00:00;3303,68;4161,9;3076,67;1187,745;1831,49;5602,33;1647,34;5579,048;1245,42;3959,04;936,83;3959,04;936,83;3788,68;144,047;1580,46;#N/A;685,57;1912,91;1836,24;#N/A;18797,95;#N/A
2006/01/20 00:00;3323,12;4164,75;3082,88;1191,069;1817,89;5542,766;1656,58;5498,276;1241,75;3950,48;930,19;3950,48;930,19;3774,21;144,705;1584,65;#N/A;681,98;1909,35;1878,44;#N/A;18880,43;#N/A
2006/01/19 00:00;3328,62;4160,38;3094,2;1189,973;1832,83;5562,104;1648,67;5557,536;1265,34;4026,31;940,49;4026,31;940,49;3817,79;144,97;1594,31;#N/A;693,45;1944,98;1873,7;#N/A;18730,61;#N/A
2006/01/18 00:00;3297,85;4077,92;3078,14;1166,542;1816,99;5536,639;1613,25;5514,334;1262,45;4003,7;936,47;4003,7;936,47;3784,38;144,542;1586,72;#N/A;692;1934,21;1820,95;#N/A;18304,08;#N/A
2006/01/17 00:00;3303,29;4144,22;3096,66;1186,263;1821,93;5559,774;1649,01;5550,753;1266,69;4019,94;940,87;4019,94;940,87;3814,37;145,935;1600,25;#N/A;691,37;1941,57;1886,79;#N/A;18261,01;#N/A
2006/01/16 00:00;3325,48;4189,68;3119,09;1201,978;1848,07;5624,418;1688,62;5619,54;1271,3;4034,94;949,05;4034,94;949,05;3849,64;147,192;1611,85;#N/A;#N/A;#N/A;1931,35;#N/A;18328,7;#N/A
